episode;avg reward;terminal distance
73;0.35596127455764576;8126.7163038957415
74;0.3680924289208937;8120.488258870082
75;0.35725014100722197;8125.547256355283
76;0.3487727186567074;8256.394545962576
77;0.351366109084527;8254.649002294605
78;0.37258895290155053;7989.207111595137
79;0.3657106624226657;8121.8076547977635
80;0.34873499460267365;8256.573244401747
81;0.35790780792991433;8188.556821750293
82;0.35133514615340333;8189.3635286898525
83;0.3526199645465897;8192.286935905371
84;0.3625848228263216;8123.426675503811
85;0.35074952279032784;8192.848106050007
86;0.3487354072848829;8256.774989146508
87;0.37289278108408774;8057.47201461758
88;0.34901954530071655;8255.844909110941
89;0.3485480097683153;8193.220789607456
90;0.3677171338595624;8057.259971385583
91;0.37490868130054394;8055.026043878965
92;0.36830637938213157;8120.771329499678
93;0.36584139405511484;8056.073619100074
94;0.3682647447237704;8122.276002419706
95;0.36409297008865776;8057.788185875106
96;0.3532861835874607;8187.921156649189
97;0.3499637785032531;8193.382161290263
98;0.34943917637826155;8193.376156866128
99;0.3547094766968512;8187.526831457817
100;0.3866350572429755;7921.974341078674
101;0.3701552978002976;8056.54920171729
102;0.36051918499716806;8124.55082298607
103;0.3737651385361654;8055.470737664482
104;0.3633504232967272;8122.6931111800395
105;0.3570071718973219;8126.0909148453175
106;0.3684893060200129;8058.80068763593
107;0.34781196581204393;8193.254999493385
108;0.35366450226575746;8125.361140565983
109;0.3562369831266478;8191.123101834868
110;0.34906080001937506;8255.744453920202
111;0.3473488911384207;8193.827698932027
112;0.36818853487081526;8121.011660254321
113;0.3572216132361685;8125.292518260451
114;0.3697084251537461;8056.149301825337
115;0.34874214419845156;8256.695085120338
116;0.36799898086066934;8056.208007867873
117;0.3913810850198648;7919.150273973572
118;0.3517672522297237;8191.007542588983
119;0.35658037968313766;8189.908609883678
120;0.35054581192251694;8192.138819523318
121;0.34873436241759026;8256.786629807055
122;0.34873481252411226;8256.780836586033
123;0.35136417511117185;8191.590687089414
124;0.3501908030129667;8255.327917801753
125;0.3506352345456133;8191.792333012733
126;0.3581955328647922;8123.129351360828
127;0.3779242886817816;8056.414331633093
128;0.35976526713148654;8186.742533792653
129;0.35417790197204246;8191.4215528141685
130;0.35262819116353566;8192.075077300255
131;0.37575596384331594;8055.526978687323
132;0.3802267873057832;7988.748716576585
133;0.3500486929953774;8255.614337693662
134;0.3773282046873658;7922.872858147487
135;0.3488114744063453;8256.509729260946
136;0.3519338802592051;8192.453683971253
137;0.35085009974919135;8192.314816489916
138;0.36826219266313925;8121.989213275322
139;0.37448571562779376;8056.166611904572
140;0.36492270937718857;8058.122860374556
141;0.3479803960121822;8193.130383376498
142;0.36062732405018605;8186.857841294697
143;0.3510300916412622;8254.654728552716
144;0.34901200466885524;8256.303113028422
145;0.35334921314368745;8189.323376344005
146;0.3604737418286734;8124.232658913294
147;0.4030500015614885;7784.923061539943
148;0.3526199279993601;8192.394347531288
149;0.35344240265999616;8190.098964622303
150;0.36315745320037074;8122.526986466268
151;0.35004860174142927;8255.650475094244
152;0.37218958698356747;8058.080321796797
153;0.37513095118504736;7986.233407338169
154;0.35272552480973457;8191.053801452646
155;0.34873314971849473;8256.933785965135
156;0.36351606943672227;8123.610183571611
157;0.3487337756466914;8256.738320754468
158;0.36813098216171575;8123.347255659294
159;0.3493563193636777;8193.274884757782
160;0.3558435729937054;8188.3348287597655
161;0.3591126742370862;8188.511826551563
162;0.378253042834181;7922.96661190997
163;0.3678233008564028;8057.221587488091
164;0.36891432508422106;8121.486065873525
165;0.3704250905861187;8120.883497982775
166;0.3925549655663023;7918.887348788884
167;0.3769161780707712;7991.8330935953945
168;0.3598170698304895;8126.310221000484
169;0.3613337933581516;8124.555367552238
170;0.36813098303714537;8123.302243760854
171;0.36142810393239955;8187.719592075689
172;0.34873314971849473;8256.933785965135
173;0.3489880011588877;8256.661060185736
174;0.3487331495877444;8256.951996227697
175;0.34873358936475424;8256.805241890535
176;0.3487344690690832;8256.64606381391
177;0.3575336048225649;8124.8220081347245
178;0.38251515534922353;7985.879452434095
179;0.3732737080885466;7990.626806864313
180;0.36638881103359844;8122.287950364852
181;0.3577267819156202;8187.3850532961915
182;0.3732149857802761;7990.239347670376
183;0.3487331537351827;8256.883425174485
184;0.3809369608686556;7924.717260831014
185;0.35027781371948263;8190.77742846268
186;0.3583842984255659;8126.727977310977
187;0.3704690143540939;7986.429287719755
188;0.3672288663695616;8123.601840628333
189;0.36280603274882395;8124.972733478709
190;0.34799128055092554;8193.297188909928
191;0.36721578369219454;8124.1142901708645
192;0.35999689633633236;8123.324741194298
193;0.3487331495877444;8256.951996227697
194;0.3652599834814939;8121.831915363812
195;0.36268176143916003;8123.215658276619
196;0.3577667668698431;8126.79328338031
197;0.3627366909715652;8125.296750368835
198;0.3487348125456838;8256.780836586033
199;0.3655560207330004;8122.039901104662
200;0.3478077193370285;8193.245189114714
201;0.3660231707711067;8058.988405094415
202;0.3563525283503713;8191.020862907637
203;0.3495403700830763;8192.694792301258
204;0.37621626083779347;8052.7095724819665
205;0.37958360803157015;7988.744045508658
206;0.34880739773403013;8256.697839540271
207;0.37116435299297784;8054.422104802703
208;0.35650479067932156;8189.74978060608
209;0.35193192150673375;8192.518314503764
210;0.35195603648177376;8254.412413735252
211;0.38506785679399064;7850.248971798552
212;0.3497186528157805;8191.8246888605545
213;0.3523936612130886;8254.247326182694
214;0.3537664619516765;8253.587006904003
215;0.3487648805804862;8256.538868504565
216;0.34873740337480846;8256.630167001264
217;0.3554929378394062;8191.426016620431
218;0.3617986914880623;8187.416446854841
219;0.354921425586125;8187.9943653580785
220;0.3569867530241069;8190.953159682497
221;0.3490050218414809;8256.102270981048
222;0.35136417635362716;8191.537594642807
223;0.3623725249914582;8121.942588404736
224;0.3662611936353291;8120.86581381207
225;0.3514687947956815;8190.994447717314
226;0.38109387384407784;7987.02877318387
227;0.35125818508356554;8192.832918705306
228;0.3487331495877444;8256.951996227697
229;0.3519318665622151;8192.632819342172
230;0.3672169123947258;8124.068459730763
231;0.3594778094538696;8187.0890250196235
232;0.34941688215172895;8255.657569546182
233;0.3571379944862017;8189.120100422589
234;0.3516493708728776;8254.274151522037
235;0.36429573080320926;8125.056170307548
236;0.3926267672146884;7782.850166512863
237;0.35621315702197903;8189.307933114969
238;0.36229491328809527;8187.521359689074
239;0.36213848987666847;8121.651239090707
240;0.34958061126795587;8255.852014098224
241;0.350190481800868;8255.10771869848
242;0.35791052623555747;8125.061129234211
243;0.3510586792393839;8254.94671644854
244;0.3564353479701366;8123.1276700559565
245;0.3487607850659149;8256.420908384755
246;0.3487761475184911;8256.711629308396
247;0.3487334562267059;8256.811717146617
248;0.35215814834650355;8253.435388889584
249;0.36191934476847115;8187.567574641424
250;0.35194600362784084;8192.254479056868
251;0.36000377280754986;8125.34971622559
252;0.3785092659032774;7989.070905366635
253;0.35717519771024775;8124.884610126137
254;0.38721079339700626;7986.697154672303
255;0.3819213159481928;7987.223454905604
256;0.3487517133936447;8256.54290629198
257;0.3556906361907814;8191.213418802811
258;0.36106994072000437;8124.050678800203
259;0.3488145964250847;8256.228281296915
260;0.36293716966434986;8124.275261416667
261;0.34877921141935236;8256.528881830302
262;0.3487331495877444;8256.951996227697
263;0.36387915203949855;8058.920535839485
264;0.3665420551824812;8119.816065112123
265;0.3689801609768546;8058.664317267634
266;0.35797220772384336;8125.411392679162
267;0.3697338373042836;8058.7791556731145
268;0.3570463189636463;8188.89597119389
269;0.3672673631155223;8123.960549406823
270;0.357760021014431;8190.670839402255
271;0.3538987848335598;8190.173591165358
272;0.36485737093400433;8121.3296525159985
273;0.3577922609403556;8125.151011925158
274;0.34876181854792054;8256.669132754816
275;0.34908341336143367;8193.048898272442
276;0.3490028174210019;8256.445883390694
277;0.3579872762444376;8187.581223533001
278;0.3579735555096915;8190.123274216168
279;0.3569737417840043;8126.920858046366
280;0.378827888862379;7991.414969945437
281;0.36421758287436606;8125.0250230545535
282;0.3650016485492167;8058.453044615014
283;0.3488916692909946;8256.676516687661
284;0.3657739500186353;8120.674683373556
285;0.34873402594528113;8256.74013817795
286;0.3514737300272535;8191.463887718468
287;0.35275105034598875;8191.9120024880285
288;0.3487354072848829;8256.774989146508
289;0.3519901883200768;8253.529353502814
290;0.35403472681197884;8191.834129941925
291;0.3880160349285204;7920.3162020433165
292;0.34897853555069475;8255.797967559933
293;0.3689674502693551;8123.322390058634
294;0.35627014748471403;8191.052850359674
295;0.3562358087448036;8191.290070036686
296;0.35165520652762244;8254.164753361836
297;0.3666390581000576;8060.252374063237
298;0.35204767346665466;8191.7810635681135
299;0.34947199226220876;8255.905082043906
300;0.34873320546632997;8256.701402437722
301;0.3589343573222141;8126.166225294952
302;0.35842147756329734;8188.1334939012095
303;0.3487331495877444;8256.951996227697
304;0.3489135987250534;8256.672510091164
305;0.36352860940006065;8121.111132706759
306;0.365743292293087;8124.209448633863
307;0.38969525545410105;7922.970961828653
308;0.36000651598864697;8126.153189589805
309;0.35827038813085843;8187.462468269004
310;0.3599842046108778;8122.758915120823
311;0.3693851501860135;8055.6897900149015
312;0.36311746690717006;8122.121599282949
313;0.34887137112798006;8256.680754439129
314;0.36869398818786214;8057.912505831052
315;0.3597703647272039;8119.562741906426
316;0.35695323189712774;8190.425202771474
317;0.37309780301664397;7991.087726704832
318;0.3942933098048458;7852.150036452934
319;0.36126959416812515;8123.139967430945
320;0.3487851769049685;8256.706890450481
321;0.3490153368175208;8256.43848888813
322;0.3500495078459007;8255.627791181198
323;0.36158621606857444;8123.976374490034
324;0.3516679476073916;8191.135962139206
325;0.34893690466755395;8256.668828339974
326;0.3657702123155284;8120.661592012975
327;0.34879781620258615;8256.525525857758
328;0.3586246177691061;8125.1169061547525
329;0.36273655146364703;8125.224437558149
330;0.34900435802126245;8256.05516049603
331;0.35054599573956463;8192.003490182537
332;0.3533706879367537;8191.765583743021
333;0.35639963654310397;8189.179223801676
334;0.37374914990885155;8054.859707765246
335;0.3538959372685616;8190.150607427264
336;0.348733150430316;8256.907824896018
337;0.3657130197556343;8124.623541175715
338;0.34873315386796344;8256.865228579476
339;0.36642629781008634;8122.562446711162
340;0.37704951368056444;7991.893646064167
341;0.3518638807151172;8254.60936873414
342;0.360206548949734;8122.935804027693
343;0.36829552012509875;7987.232483257944
344;0.37645280811572795;8056.05022090979
345;0.36842617051529464;7988.674330128433
346;0.3687893123479448;8123.45497033577
347;0.35088681918092;8254.92511114169
348;0.3493603457104599;8255.69425546515
349;0.36550803531094206;8122.806266232078
350;0.3487851769049685;8256.706890450481
351;0.3649225361551927;8122.915431748123
352;0.3583843759099928;8126.641717807675
353;0.3487761475184911;8256.711629308396
354;0.34859735174347367;8193.115792178754
355;0.3516493585938453;8254.322362540914
356;0.35549681258516924;8191.308974896272
357;0.3523931976450929;8254.160396838439
358;0.3570876354104275;8190.823400902074
359;0.3487331495877444;8256.951996227697
360;0.3643223311179615;8122.256861339024
361;0.3759223731373176;8055.25622799999
362;0.35126932157883084;8192.48592022431
363;0.3564243562552306;8126.585033123911
364;0.37091670208224325;8056.290367346737
365;0.35642267000098155;8187.275254392416
366;0.36569139060440947;8057.464707211344
367;0.40592929746987255;7715.041513648631
368;0.3509382481172315;8191.418633883604
369;0.3487633157003062;8256.439662566374
370;0.35511404171079;8189.612547760437
371;0.36039433208731797;8187.847370361487
372;0.3615918112654582;8123.543827998714
373;0.35465260499345047;8187.991281359327
374;0.34873342634059484;8256.705049340786
375;0.36618176250808954;8122.41255221432
376;0.3696883004174263;8054.415161618915
377;0.3516109334039144;8191.412104795178
378;0.35614170430570147;8187.916332606714
379;0.3570727583672721;8190.720761153654
380;0.34877543551873263;8256.517350195665
381;0.3490663826676946;8255.850213019894
382;0.37331287120178147;8052.041214748645
383;0.3519318665622151;8192.632819342172
384;0.3613589071242149;8125.8987668407535
385;0.34893705077195997;8256.54194867321
386;0.35996328910239145;8126.029522599664
387;0.34880739786722886;8256.67964297746
388;0.36263678381347786;8123.154802883492
389;0.3537363780004345;8189.335271009956
390;0.3487618170598156;8256.72155709443
391;0.3706179952811855;8058.151179243473
392;0.36274293036300764;8124.989477277359
393;0.3550472798732302;8123.601170090815
394;0.382093672523708;7921.471638502539
395;0.35986932841524905;8125.8461483789915
396;0.34876842288959803;8256.716494927397
397;0.36813098216171575;8123.347255659294
398;0.3487331495877444;8256.951996227697
399;0.3677061371034523;8056.9404646219045
400;0.3635632513115238;8121.679821457842
401;0.348995909427997;8256.267270913851
402;0.3608225172839434;8188.455902655192
403;0.3487331495877444;8256.951996227697
404;0.3783336258409009;8053.83486644906
405;0.36618176237505606;8122.431124884275
406;0.3570692672456989;8188.141009584651
407;0.35390376033322146;8190.204671884464
408;0.3572491578087886;8189.284157090431
409;0.3489958680045741;8256.113233778235
410;0.35440746692872005;8188.398251887336
411;0.3489409841384509;8256.48067359865
412;0.35692567258655994;8188.73040813704
413;0.35495613047405505;8191.427802931421
414;0.3628466610105688;8123.254783181971
415;0.38155068411889254;7988.520417974168
416;0.3667684700929437;8122.366763700204
417;0.34879574965511617;8256.568836917699
418;0.38187730558718397;7987.822948788935
419;0.3554050680557412;8187.537844510593
420;0.3624430198294741;8123.666263978273
421;0.36287139187558176;8123.880831437322
422;0.3587228230838399;7988.255240586726
423;0.35388354854735304;8124.7052912311465
424;0.35181474137616287;8254.06574972157
425;0.3792041933485532;7921.444478777761
426;0.3526199279993601;8192.394347531288
427;0.3488360529596238;8192.362763142131
428;0.3551215212696856;8189.74612225533
429;0.35998401647078127;8124.25322660247
430;0.34850162877123286;8193.454099495704
431;0.35239431619676326;8254.23505005934
432;0.351385415696978;8191.78995863995
433;0.3614286835433654;8125.933186120647
434;0.35136452443110017;8254.943931550655
435;0.3487872869275534;8256.136157412944
436;0.34963530790920694;8192.31980120415
437;0.36371020283595706;8058.952224643384
438;0.35352739331763483;8253.739618982234
439;0.3548591385241381;8190.448304549405
440;0.3495569945360976;8192.471683410202
441;0.35064203131299737;8191.836918280433
442;0.3489135987250534;8256.672510091164
443;0.35853864683196135;8124.735354273785
444;0.36549441811873457;8123.259245467512
445;0.3664257125004013;8060.652994889717
446;0.34885691101393984;8256.159688829628
447;0.3488360246880335;8256.689134049391
448;0.34876181712126003;8256.71236243727
449;0.35054582685795804;8191.976440920082
450;0.39040534513526853;7916.328454201184
451;0.3487331495877444;8256.951996227697
452;0.35572536064343185;8190.747547789007
453;0.35511261283123824;8189.970631835621
454;0.3511198192337353;8191.2334690731905
455;0.3577416007006136;8190.819838799282
456;0.351608911008741;8191.337673746729
457;0.3566061930496003;8127.20482169792
458;0.3516495722807963;8254.125344586962
459;0.3487331495877444;8256.951996227697
460;0.3487331495877444;8256.951996227697
461;0.3487331495877444;8256.951996227697
462;0.3613027999304255;8187.342424232673
463;0.3487331495877444;8256.951996227697
464;0.3674383906578572;8059.150034372963
465;0.35089899352801224;8254.898810738212
466;0.36576376222294393;8124.375204462799
467;0.35840966453971884;8126.389386940924
468;0.3772452471512452;7991.867710074033
469;0.35395929490868894;8190.0559616896635
470;0.3578182785963441;8188.727711907483
471;0.35015341768759434;8193.095237909449
472;0.36872564177720113;8123.844941068594
473;0.3514298023811437;8190.966056996029
474;0.35939968598100774;8123.230871636654
475;0.3487331495877444;8256.951996227697
476;0.34873316308168867;8256.807410856012
477;0.3487331495877444;8256.951996227697
478;0.356364274889726;8190.793019613083
479;0.3523930121703693;8254.066672183168
480;0.3524780236943721;8253.797334483497
481;0.37369242650135687;7986.963857728659
482;0.3618689615450062;8056.885653800509
483;0.3487331495877444;8256.951996227697
484;0.3507928539652446;8192.718205150362
485;0.3713550175915509;7988.37844840152
486;0.35633198595224924;8190.1006638267645
487;0.356733470014756;8189.291399085365
488;0.3500485883567978;8255.786819284665
489;0.34875166608595226;8256.731600352708
490;0.34873352262109925;8256.59119295119
491;0.35067627605560237;8192.583205950883
492;0.348810392047994;8256.374428680198
493;0.3485976183713183;8193.066749794187
494;0.35606387049229143;8126.044416716838
495;0.351258186406779;8192.81628941952
496;0.35272764853637645;8190.87509451812
497;0.3657547822573081;8122.478388604068
498;0.3545151991370365;8125.761705220178
499;0.3502067644515333;8192.829942424569
500;0.3562470369846927;8191.060157013797
501;0.3636020689917477;8122.367628940287
502;0.36416629970455766;8122.40018311917
503;0.3625044910598632;8056.206479575304
504;0.34887154959212013;8256.453476865614
505;0.34967263762265116;8255.92506291957
506;0.3675234489405506;8123.4695670391475
507;0.35688940883789694;8124.0478879879975
508;0.3487331495877444;8256.951996227697
509;0.34859709957726703;8193.25794510936
510;0.3599085052615873;8121.8432850068775
511;0.36789493652592575;8122.053686685795
512;0.3589009935747887;8125.112339215556
513;0.3495568794306882;8256.077338408768
514;0.34901929056318615;8256.469127711556
515;0.37196861222085725;8056.972176131058
516;0.34873329363851535;8256.825021709952
517;0.3605224842404566;8187.581800012014
518;0.34874783474084553;8256.736894210972
519;0.3487348072572717;8256.639989596033
520;0.3542075417032719;8191.624586172789
521;0.3539555775931472;8190.273681416275
522;0.35186521905791956;8254.505116986044
523;0.34887137112798006;8256.680754439129
524;0.34883610030232387;8256.325354436036
525;0.3585943323093974;8126.4714441697215
526;0.3571468886461211;8190.466355148643
527;0.3581875815099964;8124.93071377159
528;0.35352714898558496;8253.804574981748
529;0.3684571100057853;8055.263224778431
530;0.3653078533910329;8055.212055314817
531;0.35757078472521014;8126.640294529197
532;0.34873358936475424;8256.805241890535
533;0.3672156859236186;8124.236680521108
534;0.35969091605535636;8125.093757818789
535;0.34957943246475454;8192.451691688037
536;0.3524242295085344;8254.03018198584
537;0.3579358868951455;8126.3858183481925
538;0.35141240476506846;8190.243450555274
539;0.3669347531391754;8057.257911385286
540;0.36772430029815406;8121.976791108221
541;0.35607866661999266;8187.907011970648
542;0.34933233154721466;8256.176163211385
543;0.36179768882103175;8187.576522173054
544;0.36126752155350705;8125.868955877185
545;0.3490028174210019;8256.445883390694
546;0.35219621608300594;8189.631790916427
547;0.3588733825230575;8187.244028503302
548;0.3612675235846589;8125.806991925195
549;0.35160886186081125;8191.5912743250665
550;0.3634811773999207;8125.041417174959
551;0.35303652891201975;8189.474627258101
552;0.35641174960284533;8189.176791206299
553;0.3489880026500206;8256.608608240624
554;0.36928410101250614;8054.927556709428
555;0.3672546235284762;8121.300787198427
556;0.3685030230111345;8122.210614969694
557;0.35057219202937673;8191.905783764341
558;0.3547594294240739;8191.504066167953
559;0.3535925367426609;8191.74877341182
560;0.3582098012924833;8187.220288056789
561;0.37093514603246047;8121.852947221707
562;0.3487422162112809;8256.48216538083
563;0.3689172185913966;8054.696923817325
564;0.3526054037779125;8253.885717311854
565;0.35838890640647897;8126.472666630724
566;0.36001094579333937;8187.627285648462
567;0.3583855735479576;8126.451950858254
568;0.3551851228263251;8189.120308766606
569;0.35088681918092;8254.92511114169
570;0.3516494693183223;8254.237913699802
571;0.34954037044611663;8192.658651757398
572;0.3487851769049685;8256.706890450481
573;0.35759977913809976;8187.7531532919575
574;0.3509938738916123;8254.60263165836
575;0.3487331495877444;8256.951996227697
576;0.3487562978250924;8256.726510747758
577;0.3696027990805372;8121.089373597574
578;0.3769545304797956;8054.512173097232
579;0.36060976286455004;8125.457980506986
580;0.3551132298295816;8189.852096908101
581;0.36936714318187175;8056.801053440459
582;0.36982869293055365;8058.861976094225
583;0.3513702600103913;8254.750533519189
584;0.3502534862535886;8255.249688348871
585;0.3541325415030575;8124.967570194048
586;0.3488907807698549;8255.80569531396
587;0.3504601007299352;8255.173324516514
588;0.3518373352595649;8253.943361432222
589;0.34934577714853965;8193.589115008728
590;0.3648964438185103;8121.030799357949
591;0.3550322012665344;8126.017106166606
592;0.35272552480973457;8191.053801452646
593;0.3495403700988538;8192.694792301258
594;0.39123354955299555;7856.5121817908375
595;0.3546430461934987;8189.13213602543
596;0.3495403700830763;8192.694792301258
597;0.36893516260713477;8056.912191045342
598;0.35160899071455326;8191.462767213316
599;0.3583768398851711;8123.394633933025
600;0.36377981459926073;8054.164310882839
601;0.3495723369213874;8192.456494098062
602;0.3487562978250924;8256.726510747758
603;0.35098853988767054;8254.47431199809
604;0.3603938578141566;8187.9474644973925
605;0.3575861670253227;8187.94836845414
606;0.34876842288959803;8256.716494927397
607;0.3624567353841887;8187.796595912898
608;0.377789357637041;7990.700365698979
609;0.36454911597518364;8122.830924051749
610;0.34874255187543485;8256.569895331551
611;0.34884766936999445;8256.479279012903
612;0.34885289939940217;8256.684837398652
613;0.35054133729272824;8254.874628292053
614;0.3687298384173738;8123.671822737345
615;0.3642547974926515;8124.839644806481
616;0.36104712990824883;8124.963166553021
617;0.3529476862971068;8253.855309149394
618;0.3487331495877444;8256.951996227697
619;0.3642175890573344;8124.947020616449
620;0.3577456331738304;8190.702790253837
621;0.3563763064040392;8189.489216971386
622;0.3566385698764072;8126.007075548987
623;0.3702874597133715;8121.69483016479
624;0.3527431277023204;8190.831652004261
625;0.3488074014849218;8256.522381681485
626;0.348733149647949;8256.942805210647
627;0.39990199080218564;7850.284110853004
628;0.36593519299729754;8124.122969622492
629;0.3498473307867015;8255.502351931538
630;0.3495227942000264;8193.125564943823
631;0.365713113891241;8124.501007354004
632;0.34973594466327906;8255.825241362601
633;0.3517482214726691;8191.00036506116
634;0.3487562978250924;8256.726510747758
635;0.36946754195084114;7987.89624149374
636;0.34875166755200343;8256.679177356118
637;0.3487331495877444;8256.951996227697
638;0.3500485883567978;8255.786819284665
639;0.3487331495877444;8256.951996227697
640;0.37084203703904184;8121.814394571583
641;0.3551126123552235;8190.006679281714
642;0.3618269188115999;8124.248385395635
643;0.3487331495877444;8256.951996227697
644;0.3598170698304895;8126.310221000484
645;0.3501890409734856;8255.498925454118
646;0.3562358087448036;8191.290070036686
647;0.3639191761508276;8119.289550644852
648;0.3488209247430899;8256.693560192793
649;0.3563763063434837;8189.498508603443
650;0.35729991049281634;8187.441671430612
651;0.3496723186116506;8256.030345072782
652;0.3775631111674602;7992.023901493043
653;0.35136452443110017;8254.943931550655
654;0.3487331495877444;8256.951996227697
655;0.3489369158256764;8256.584857511272
656;0.3487955355180158;8256.702469525548
657;0.37530766988395375;8052.91056784159
658;0.375623147127386;7989.902030270843
659;0.36863458196164006;8059.135273757006
660;0.3504655956712733;8254.631461287994
661;0.34874783474084553;8256.736894210972
662;0.36871142477887897;8057.966974598477
663;0.37323367823954223;8054.8840104025085
664;0.360395675737127;8187.867380757549
665;0.34873314971849473;8256.933785965135
666;0.35850395727893697;8190.668249827031
667;0.3487331770301523;8256.83500672293
668;0.34873618578258486;8256.76926678683
669;0.3588684993925777;8187.203219959194
670;0.3487332239849223;8256.588171832193
671;0.3561253259108736;8055.002977577065
672;0.3725340092797812;8057.687385322025
673;0.3487334562267059;8256.811717146617
674;0.3488916694244659;8256.658312244102
675;0.35976419992697206;8121.813395221397
676;0.39466077311129855;7853.846555859674
677;0.3487331495877444;8256.951996227697
678;0.35054586708887614;8192.024299073131
679;0.348734390383997;8256.66081854838
680;0.34916276160937215;8192.305459589701
681;0.35666828103251175;8124.860976969579
682;0.3520135181616885;8192.372023677655
683;0.3487331495877444;8256.951996227697
684;0.3540230398603515;8190.000393747635
685;0.355127757712216;8189.635708296365
686;0.3638545195294729;8121.441554680772
687;0.34971633719939293;8255.586486427343
688;0.37443160792109265;7992.5387504902465
689;0.34893690466755395;8256.668828339974
690;0.37069345686056066;8058.001170161178
691;0.35244983341365116;8253.99078543092
692;0.3495804904081801;8192.284514951278
693;0.3680711328287517;8121.678942154414
694;0.37400053890557805;8056.006849859239
695;0.35498888454347377;8124.957233271248
696;0.3499797598298338;8192.351948209389
697;0.3487331495877444;8256.951996227697
698;0.36330566120742913;8124.5219682987845
699;0.3525718200041831;8253.540031863777
700;0.35170475541114377;8254.015488705425
701;0.3485973002039723;8192.840702747644
702;0.34873314971849473;8256.933785965135
703;0.3497632058575103;8255.794773487556
704;0.3709755973953779;8058.714364439674
705;0.36694576708901355;7985.475228951107
706;0.3502821957624893;8255.335012595033
707;0.35491865208382284;8188.601277217063
708;0.3628249369733345;8123.465012899976
709;0.36421758287436606;8125.0250230545535
710;0.3487331495877444;8256.951996227697
711;0.3526199279993601;8192.394347531288
712;0.3780367885807306;7923.126591125199
713;0.3810602634669684;7918.46238832169
714;0.3524857936232713;8253.598787932235
715;0.37703044337651503;7987.955089339992
716;0.34873315207277283;8256.891421345066
717;0.3581732148386507;8125.343017026723
718;0.36909799461137094;8054.749420489506
719;0.34897243633635433;8256.433277495353
720;0.35849890514684885;8188.972362561705
721;0.35185855808512867;8190.430322090216
722;0.35160886186081125;8191.5912743250665
723;0.3585781737410596;8190.448493088967
724;0.35188864588442476;8254.384734441019
725;0.3565106290396106;8190.521056919049
726;0.3612675215999552;8125.859548091455
727;0.3487647830613629;8256.258643618714
728;0.3743357718974806;7992.2126050924335
729;0.3489166648665294;8256.489863984096
730;0.36658218366738493;8058.453481800708
731;0.3526247811416704;8192.19830359342
732;0.3661342324771928;8120.879705008852
733;0.3487562978865257;8256.717316091368
